run,step,score
3172,783,340.0
3173,370,75.0
3174,788,180.0
3175,758,135.0
3176,623,130.0
3177,814,355.0
3178,768,250.0
3179,659,285.0
3180,474,80.0
3181,1101,180.0
3182,563,145.0
3183,1081,300.0
3184,1111,310.0
3185,540,155.0
3186,660,120.0
3187,1232,675.0
3188,912,315.0
3189,624,90.0
3190,1422,365.0
3191,640,110.0
3192,405,75.0
3193,332,45.0
3194,696,110.0
3195,691,135.0
3196,467,95.0
3197,792,440.0
3198,494,110.0
3199,352,45.0
3200,1382,250.0
3201,644,50.0
3202,855,255.0
3203,492,100.0
3204,666,165.0
3205,926,185.0
3206,1077,660.0
3207,849,280.0
3208,829,430.0
3209,619,180.0
3210,586,180.0
3211,793,160.0
3212,634,135.0
3213,644,195.0
3214,1081,480.0
3215,375,75.0
3216,535,90.0
3217,1002,550.0
3218,910,200.0
3219,619,155.0
3220,582,125.0
3221,630,115.0
3222,734,205.0
3223,618,115.0
3224,939,265.0
3225,1103,340.0
3226,332,55.0
3227,811,135.0
3228,651,150.0
3229,385,35.0
3230,797,415.0
3231,1169,440.0
3232,389,55.0
3233,633,130.0
3234,510,80.0
3235,652,215.0
3236,342,85.0
3237,787,250.0
3238,534,115.0
3239,1249,500.0
3240,956,225.0
3241,804,250.0
3242,1196,435.0
3243,335,35.0
3244,834,215.0
3245,1307,355.0
3246,1053,510.0
3247,971,235.0
3248,1038,370.0
3249,674,140.0
3250,712,185.0
3251,684,210.0
3252,963,260.0
3253,966,200.0
3254,646,130.0
3255,495,30.0
3256,727,325.0
3257,385,70.0
3258,826,410.0
3259,851,225.0
3260,784,180.0
3261,990,260.0
3262,859,210.0
3263,668,110.0
3264,834,210.0
3265,793,180.0
3266,506,110.0
3267,624,125.0
3268,630,160.0
3269,659,120.0
3270,431,105.0
3271,938,295.0
3272,335,50.0
3273,620,165.0
3274,825,215.0
3275,726,260.0
3276,657,145.0
3277,323,15.0
3278,610,145.0
3279,619,120.0
3280,501,55.0
3281,665,120.0
3282,856,135.0
3283,794,180.0
3284,367,60.0
3285,817,235.0
3286,806,155.0
3287,944,460.0
3288,912,180.0
3289,1275,365.0
3290,1001,295.0
3291,929,200.0
3292,1163,320.0
3293,481,80.0
3294,987,325.0
3295,1281,640.0
3296,371,50.0
3297,653,105.0
3298,958,340.0
3299,1121,300.0
3300,990,215.0
3301,1012,335.0
3302,495,85.0
3303,650,180.0
3304,783,135.0
3305,921,335.0
3306,851,210.0
3307,616,110.0
3308,635,190.0
3309,618,120.0
3310,485,105.0
3311,1014,250.0
3312,518,65.0
3313,1225,190.0
3314,669,120.0
3315,908,160.0
3316,639,95.0
3317,995,255.0
3318,484,75.0
3319,625,80.0
3320,556,110.0
3321,1009,335.0
3322,336,55.0
3323,636,205.0
3324,585,150.0
3325,629,85.0
3326,702,125.0
3327,967,215.0
3328,372,45.0
3329,981,175.0
3330,547,50.0
3331,1098,365.0
3332,678,180.0
3333,337,75.0
3334,617,115.0
3335,757,165.0
3336,1764,610.0
3337,953,330.0
3338,1074,265.0
3339,642,180.0
3340,616,120.0
3341,779,305.0
3342,1144,310.0
3343,855,170.0
3344,574,105.0
3345,575,110.0
3346,451,55.0
3347,639,120.0
3348,823,225.0
3349,829,290.0
3350,823,205.0
3351,619,140.0
3352,699,195.0
3353,1103,630.0
3354,654,135.0
3355,686,120.0
3356,895,330.0
3357,516,75.0
3358,359,70.0
3359,814,155.0
3360,318,40.0
3361,955,270.0
3362,962,290.0
3363,1146,370.0
3364,582,110.0
3365,935,435.0
3366,971,305.0
3367,645,95.0
3368,1508,355.0
3369,799,265.0
3370,344,60.0
3371,567,110.0
3372,779,155.0
3373,551,110.0
3374,331,55.0
3375,682,110.0
3376,945,265.0
3377,639,180.0
3378,621,145.0
3379,612,185.0
3380,598,125.0
3381,631,30.0
3382,597,125.0
3383,1097,575.0
3384,677,160.0
3385,1198,190.0
3386,618,115.0
3387,802,125.0
3388,917,105.0
3389,521,105.0
3390,596,125.0
3391,775,335.0
3392,1184,450.0
3393,479,75.0
3394,916,350.0
3395,1263,225.0
3396,1049,415.0
3397,829,190.0
3398,474,60.0
3399,804,225.0
3400,635,145.0
3401,950,390.0
3402,500,215.0
3403,622,255.0
3404,378,80.0
3405,653,145.0
3406,843,215.0
3407,788,180.0
3408,622,145.0
3409,741,290.0
3410,800,260.0
3411,1213,275.0
3412,973,410.0
3413,606,155.0
3414,1021,320.0
3415,534,110.0
3416,636,130.0
3417,570,60.0
3418,373,50.0
3419,1089,270.0
3420,1213,495.0
3421,589,150.0
3422,419,105.0
3423,722,115.0
3424,934,210.0
3425,1060,635.0
3426,722,220.0
3427,777,215.0
3428,1305,290.0
3429,1007,425.0
3430,531,155.0
3431,698,95.0
3432,449,120.0
3433,384,60.0
3434,546,75.0
3435,1522,465.0
3436,936,485.0
3437,805,275.0
3438,1288,230.0
3439,637,220.0
3440,696,125.0
3441,619,155.0
3442,624,165.0
3443,920,290.0
3444,1102,385.0
3445,1162,525.0
3446,422,60.0
3447,640,170.0
3448,504,70.0
3449,371,25.0
3450,390,30.0
3451,1060,470.0
3452,669,30.0
3453,1194,455.0
3454,974,260.0
3455,1135,415.0
3456,742,245.0
3457,1805,555.0
3458,635,155.0
3459,334,40.0
3460,1007,285.0
3461,1148,265.0
3462,812,290.0
3463,803,430.0
3464,348,60.0
3465,534,120.0
3466,393,55.0
3467,715,180.0
3468,875,290.0
3469,536,80.0
3470,1069,285.0
3471,752,255.0
3472,611,135.0
3473,437,90.0
3474,555,110.0
3475,617,155.0
3476,919,220.0
3477,951,420.0
3478,994,375.0
3479,386,70.0
3480,368,10.0
3481,525,35.0
3482,1142,535.0
3483,774,225.0
3484,943,440.0
3485,1075,170.0
3486,756,220.0
3487,1024,300.0
3488,422,35.0
3489,669,210.0
3490,841,150.0
3491,1239,215.0
3492,350,70.0
3493,358,60.0
3494,609,85.0
3495,703,180.0
3496,1007,280.0
3497,895,165.0
3498,978,285.0
3499,338,15.0
3500,877,140.0
3501,685,125.0
3502,671,210.0
3503,920,245.0
3504,496,75.0
3505,373,95.0
3506,762,155.0
3507,601,125.0
3508,757,160.0
3509,781,405.0
3510,874,415.0
3511,1630,830.0
3512,671,85.0
3513,814,300.0
3514,337,20.0
3515,1343,595.0
3516,593,105.0
3517,358,45.0
3518,439,105.0
3519,724,170.0
3520,1064,270.0
3521,711,140.0
3522,1006,235.0
3523,879,185.0
3524,590,200.0
3525,798,190.0
3526,346,75.0
3527,645,160.0
3528,686,170.0
3529,890,295.0
3530,812,185.0
3531,605,185.0
3532,1172,525.0
3533,481,80.0
3534,767,285.0
3535,785,185.0
3536,445,75.0
3537,708,150.0
3538,775,185.0
3539,607,230.0
3540,893,240.0
3541,653,135.0
3542,765,210.0
3543,403,105.0
3544,1290,195.0
3545,397,105.0
3546,622,155.0
3547,928,255.0
3548,811,210.0
3549,509,75.0
3550,994,180.0
3551,586,115.0
3552,630,150.0
3553,809,190.0
3554,945,380.0
3555,1457,630.0
3556,964,170.0
3557,590,60.0
3558,503,80.0
3559,976,360.0
3560,640,110.0
3561,1221,405.0
3562,1008,295.0
3563,1506,625.0
3564,804,265.0
3565,994,385.0
3566,552,155.0
3567,1252,375.0
3568,353,110.0
3569,636,130.0
3570,1307,570.0
3571,641,165.0
3572,1040,280.0
3573,666,135.0
3574,910,210.0
3575,749,210.0
3576,359,35.0
3577,760,275.0
3578,496,110.0
3579,771,220.0
3580,759,100.0
3581,767,185.0
3582,1097,585.0
3583,925,180.0
3584,602,95.0
3585,806,185.0
3586,617,80.0
3587,808,240.0
3588,632,125.0
3589,505,20.0
3590,797,125.0
3591,618,170.0
3592,1088,365.0
3593,755,195.0
3594,599,160.0
3595,797,275.0
3596,348,65.0
3597,553,125.0
3598,515,95.0
3599,637,160.0
3600,780,140.0
3601,776,235.0
3602,631,135.0
3603,1858,815.0
3604,651,175.0
3605,537,110.0
3606,1157,225.0
3607,1264,285.0
3608,987,560.0
3609,364,20.0
3610,621,120.0
3611,543,115.0
3612,731,130.0
3613,403,105.0
3614,629,75.0
3615,494,110.0
3616,962,295.0
3617,601,145.0
3618,941,240.0
3619,522,120.0
3620,1160,290.0
3621,809,180.0
3622,645,185.0
3623,697,130.0
3624,615,115.0
3625,596,65.0
3626,1248,210.0
3627,1151,490.0
3628,498,100.0
3629,797,290.0
3630,867,440.0
3631,494,35.0
3632,796,170.0
3633,854,350.0
3634,402,80.0
3635,501,125.0
3636,475,40.0
3637,477,80.0
3638,859,260.0
3639,758,120.0
3640,508,50.0
3641,400,70.0
3642,633,110.0
3643,619,185.0
3644,793,205.0
3645,628,105.0
3646,789,220.0
3647,618,110.0
3648,1127,300.0
3649,393,65.0
3650,1082,485.0
3651,435,120.0
3652,613,90.0
3653,813,195.0
3654,628,210.0
3655,616,155.0
3656,530,60.0
3657,754,250.0
3658,967,255.0
3659,665,115.0
3660,717,155.0
3661,655,125.0
3662,823,130.0
3663,654,215.0
3664,432,55.0
3665,919,385.0
3666,805,240.0
3667,971,260.0
3668,846,210.0
3669,1205,205.0
3670,792,240.0
3671,980,225.0
3672,805,210.0
3673,684,170.0
3674,599,115.0
3675,813,185.0
3676,344,55.0
3677,642,120.0
3678,409,60.0
3679,383,85.0
3680,396,110.0
3681,339,50.0
3682,681,225.0
3683,1569,200.0
3684,1057,580.0
3685,662,195.0
3686,1182,415.0
3687,670,135.0
3688,656,240.0
3689,376,60.0
3690,553,105.0
3691,1112,275.0
3692,1098,235.0
3693,942,230.0
3694,1025,125.0
3695,1221,480.0
3696,498,95.0
3697,1043,280.0
3698,336,80.0
3699,483,65.0
3700,659,115.0
3701,379,105.0
3702,410,110.0
3703,611,105.0
3704,793,155.0
3705,657,160.0
3706,1355,460.0
3707,948,300.0
3708,312,30.0
3709,873,140.0
3710,1018,345.0
3711,659,380.0
3712,368,50.0
3713,335,60.0
3714,310,75.0
3715,852,135.0
3716,325,55.0
3717,1140,300.0
3718,863,295.0
3719,417,55.0
3720,799,250.0
3721,481,105.0
3722,666,215.0
3723,661,140.0
3724,818,130.0
3725,1335,290.0
3726,361,35.0
3727,691,235.0
3728,499,160.0
3729,664,175.0
3730,346,90.0
3731,1179,350.0
3732,682,160.0
3733,794,185.0
3734,1098,375.0
3735,667,160.0
3736,406,80.0
3737,1098,555.0
3738,663,180.0
3739,676,120.0
3740,518,125.0
3741,784,185.0
3742,768,105.0
3743,598,110.0
3744,432,105.0
3745,1186,325.0
3746,638,125.0
3747,954,335.0
3748,937,190.0
3749,897,215.0
3750,634,210.0
3751,763,555.0
3752,637,150.0
3753,790,265.0
3754,631,140.0
3755,642,125.0
3756,874,325.0
3757,1208,495.0
3758,616,195.0
3759,664,95.0
3760,634,120.0
3761,836,295.0
3762,820,230.0
3763,1629,970.0
3764,815,225.0
3765,562,85.0
3766,1208,475.0
3767,937,215.0
3768,937,170.0
3769,819,360.0
3770,548,150.0
3771,2207,545.0
3772,418,90.0
3773,1074,320.0
3774,625,140.0
3775,583,175.0
3776,635,130.0
3777,704,230.0
3778,563,105.0
3779,646,220.0
3780,1037,345.0
3781,892,290.0
3782,764,405.0
3783,861,200.0
3784,370,60.0
3785,886,160.0
3786,744,180.0
3787,637,200.0
3788,507,110.0
3789,678,225.0
3790,643,180.0
3791,867,180.0
3792,764,150.0
3793,543,90.0
3794,1230,220.0
3795,676,110.0
3796,977,340.0
3797,1321,380.0
3798,1043,335.0
3799,524,80.0
3800,437,50.0
3801,1359,280.0
3802,361,30.0
3803,593,240.0
3804,774,320.0
3805,1176,295.0
3806,674,110.0
3807,911,320.0
3808,365,125.0
3809,811,170.0
3810,1170,600.0
3811,384,105.0
3812,1070,245.0
3813,933,200.0
3814,509,115.0
3815,1004,270.0
3816,622,140.0
3817,612,105.0
3818,644,35.0
3819,471,105.0
3820,676,105.0
3821,1276,840.0
3822,1600,480.0
3823,985,270.0
3824,628,125.0
3825,1173,410.0
3826,720,165.0
3827,912,270.0
3828,563,60.0
3829,670,150.0
3830,1448,450.0
3831,1097,160.0
3832,591,115.0
3833,686,220.0
3834,885,195.0
3835,398,90.0
3836,612,220.0
3837,752,155.0
3838,1025,350.0
3839,622,140.0
3840,567,120.0
3841,354,85.0
3842,659,145.0
3843,432,140.0
3844,606,95.0
3845,1503,525.0
3846,363,80.0
3847,635,180.0
3848,992,240.0
3849,608,45.0
3850,851,230.0
3851,763,105.0
3852,690,215.0
3853,1055,225.0
3854,1063,340.0
3855,953,190.0
3856,564,180.0
3857,1000,255.0
3858,670,120.0
3859,717,195.0
3860,960,185.0
3861,355,55.0
3862,579,85.0
3863,441,45.0
3864,534,60.0
3865,899,435.0
3866,814,235.0
3867,365,60.0
3868,669,375.0
3869,1453,600.0
3870,873,240.0
3871,526,55.0
3872,1365,525.0
3873,733,200.0
3874,1572,540.0
3875,723,195.0
3876,633,135.0
3877,1087,380.0
3878,983,265.0
3879,632,110.0
3880,1030,310.0
3881,457,105.0
3882,1084,320.0
3883,513,115.0
3884,797,190.0
